n,n-th gram point
5813,6196.113767188042
5814,6197.02518292889
5815,6197.936579205096
5816,6198.847956109792
5817,6199.759313456714
5818,6200.670651525259
5819,6201.58197003603
5820,6202.493269175291
5821,6203.404548943043
5822,6204.315809246153
5823,6205.227050084621
5824,6206.1382716447115
5825,6207.049473647028
5826,6207.960656370968
5827,6208.8718197233975
5828,6209.782963611186
5829,6210.694088127464
5830,6211.605193272233
5831,6212.51627895236
5832,6213.42734535411
5833,6214.33839238435
5834,6215.249420043081
5835,6216.160428330302
5836,6217.071417246014
5837,6217.982386883348
5838,6218.893337056041
5839,6219.804267950356
5840,6220.715179473162
5841,6221.62607171759
5842,6222.536944590509
5843,6223.447798091918
5844,6224.35863231495
5845,6225.269447259605
5846,6226.18024283275
5847,6227.091019034386
5848,6228.001776050776
5849,6228.912513695657
5850,6229.823231969029
5851,6230.733931057155
5852,6231.644610866904
5853,6232.555271305144
5854,6233.465912465006
5855,6234.376534439623
5856,6235.287137042731
5857,6236.197720367461
5858,6237.108284506947
5859,6238.018829274923
5860,6238.929354857653
5861,6239.839861162007
5862,6240.750348281115
5863,6241.660816028714
5864,6242.571264591068
5865,6243.481693968177
5866,6244.392104066908
5867,6245.302494887263
5868,6246.212866522372
5869,6247.123218879104
5870,6248.0335520505905
5871,6248.943866036832
5872,6249.854160837829
5873,6250.764436360449
5874,6251.674692697823
5875,6252.5849298499525
5876,6253.495147816837
5877,6254.405346598476
5878,6255.315526101738
5879,6256.2256865128875
5880,6257.135827738792
5881,6258.045949779451
5882,6258.956052634865
5883,6259.866136305034
5884,6260.776200789958
5885,6261.6862461827695
5886,6262.596272390336
5887,6263.506279412657
5888,6264.4162673428655
5889,6265.326236087829
5890,6266.2361857406795
5891,6267.146116208285
5892,6268.056027583778
5893,6268.965919774026
5894,6269.875792872161
5895,6270.785646878183
5896,6271.695481792092
5897,6272.605297520757
5898,6273.515094157308
5899,6274.424871701747
5900,6275.334630154073
5901,6276.2443695142865
5902,6277.154089782387
5903,6278.063790958375
5904,6278.97347304225
5905,6279.883136034012
5906,6280.792779933661
5907,6281.702404741198
5908,6282.612010549754
5909,6283.521597266197
5910,6284.43116498366
5911,6285.340713515878
5912,6286.250243049115
5913,6287.159753583372
5914,6288.069245025516
5915,6288.978717468679
5916,6289.88817081973
5917,6290.7976051718
5918,6291.707020524889
5919,6292.616416785866
5920,6293.525794047862
5921,6294.435152310878
5922,6295.344491574913
5923,6296.253811839968
5924,6297.16311301291
5925,6298.072395280004
5926,6298.981658454984
5927,6299.890902724117
5928,6300.800127994269
5929,6301.709334172308
5930,6302.6185214444995
5931,6303.527689810842
5932,6304.436839085072
5933,6305.345969453454
5934,6306.255080822855
5935,6307.164173286408
5936,6308.073246750981
5937,6308.982301309705
5938,6309.891336869448
5939,6310.8003534302115
5940,6311.709351085126
5941,6312.618329834193
5942,6313.527289677411
5943,6314.436230521649
5944,6315.345152460039
5945,6316.25405549258
5946,6317.162939619273
5947,6318.071804746985
5948,6318.980651061982
5949,6319.88947847113
5950,6320.798286881298
5951,6321.7070764787495
5952,6322.615847170353
5953,6323.524598862976
5954,6324.433331836015
5955,6325.342045810074
5956,6326.250740971416
5957,6327.159417226911
5958,6328.068074576557
5959,6328.976713113487
5960,6329.885332744569
5961,6330.793933469802
5962,6331.70251538232
5963,6332.611078482121
5964,6333.519622769207
5965,6334.428148057312
5966,6335.336654625833
5967,6336.245142381638
5968,6337.153611231595
5969,6338.062061268836
5970,6338.970492493361
5971,6339.878904812038
5972,6340.787298411131
5973,6341.695673197508
5974,6342.604029171169
5975,6343.5123662389815
5976,6344.42068458721
5977,6345.328984122723
5978,6346.2372649386525
5979,6347.145526848733
5980,6348.053770039231
5981,6348.961994417012
5982,6349.870199982077
5983,6350.778386827558
5984,6351.686554860324
5985,6352.594704173505
5986,6353.502834673971
5987,6354.410946454853
5988,6355.319039516151
5989,6356.227113764733
5990,6357.135169200599
5991,6358.043206010014
5992,6358.951224006712
5993,6359.859223283827
5994,6360.767203841358
5995,6361.675165679306
5996,6362.583108797669
5997,6363.491033103317
5998,6364.398938782513
5999,6365.3068257421255
6000,6366.214693982154
6001,6367.122543502599
6002,6368.03037430346
6003,6368.93818647787
6004,6369.845979839563
6005,6370.7537545748055
6006,6371.661510683596
6007,6372.569247979671
6008,6373.476966742426
6009,6374.3846666924655
6010,6375.292348016053
6011,6376.20001071319
6012,6377.1076546907425
6013,6378.015280041844
6014,6378.922886766493
6015,6379.830474771559
6016,6380.738044150174
6017,6381.645594902337
6018,6382.553127028048
6019,6383.460640434176
6020,6384.368135306984
6021,6385.275611460209
6022,6386.183069080114
6023,6387.090507980436
6024,6387.997928347439
6025,6388.905329994857
6026,6389.812713108957
6027,6390.720077596605
6028,6391.627423550934
6029,6392.534750785679
6030,6393.442059487104
6031,6394.349349562079
6032,6395.256621103734
6033,6396.163874018937
6034,6397.071108400822
6035,6397.9783241562545
6036,6398.885521285236
6037,6399.79269997403
6038,6400.699860036373
6039,6401.6070014722645
6040,6402.514124467969
6041,6403.421228837222
6042,6404.328314673156
6043,6405.23538197577
6044,6406.142430651933
6045,6407.049460887909
6046,6407.956472497433
6047,6408.863465666771
6048,6409.770440302789
6049,6410.677396312356
6050,6411.584333881736
6051,6412.491252917796
6052,6413.39815351367
6053,6414.305035483092
6054,6415.211899012327
6055,6416.118744008243
6056,6417.025570563972
6057,6417.932378586382
6058,6418.839168075472
6059,6419.745939124376
6060,6420.65269163996
6061,6421.559425715357
6062,6422.466141350567
6063,6423.372838452458
6064,6424.279517114162
6065,6425.1861773356795
6066,6426.092819023877
6067,6426.9994423650205
6068,6427.906047172844
6069,6428.812633540481
6070,6429.719201467931
6071,6430.625750955194
6072,6431.53228200227
6073,6432.438794609159
6074,6433.345288775861
6075,6434.251764502376
6076,6435.158221881837
6077,6436.06466082111
6078,6436.971081320196
6079,6437.877483379096
6080,6438.783866997808
6081,6439.690232269466
6082,6440.596579194069
6083,6441.502907585353
6084,6442.409217722714
6085,6443.315509419888
6086,6444.221782676876
6087,6445.128037586808
6088,6446.034274149686
6089,6446.940492272377
6090,6447.846692048013
6091,6448.752873476595
6092,6449.659036558121
6093,6450.565181199461
6094,6451.4713075868785
6095,6452.377415534109
6096,6453.283505227417
6097,6454.189576480538
6098,6455.095629386604
6099,6456.001664038748
6100,6456.907680343837
6101,6457.813678208739
6102,6458.719657819718
6103,6459.625619176775
6104,6460.531562093645
6105,6461.437486756593
6106,6462.343393072486
6107,6463.249281134456
6108,6464.155150849372
6109,6465.061002310365
6110,6465.966835424304
6111,6466.87265028432
6112,6467.7784467972815
6113,6468.68422505632
6114,6469.589984968305
6115,6470.495726719499
6116,6471.401450123638
6117,6472.307155273855
6118,6473.212842170149
6119,6474.118510719389
6120,6475.024161107838
6121,6475.929793149233
6122,6476.835407029837
6123,6477.741002563387
6124,6478.646579936147
6125,6479.552139054984
6126,6480.4576799198985
6127,6481.363202530891
6128,6482.26870688796
6129,6483.17419308424
6130,6484.079661026597
6131,6484.985110715032
6132,6485.890542242676
6133,6486.795955516398
6134,6487.701350536197
6135,6488.606727395207
6136,6489.512086093426
6137,6490.417426537722
6138,6491.322748821229
6139,6492.228052850813
6140,6493.133338719606
6141,6494.03860642761
6142,6494.943855974823
6143,6495.849087361246
6144,6496.754300493747
6145,6497.659495465457
6146,6498.564672276378
6147,6499.46983101964
6148,6500.37497150898
6149,6501.280093837529
6150,6502.185198005289
6151,6503.09028410539
6152,6503.995352044702
6153,6504.90040173009
6154,6505.8054334409535
6155,6506.710446897894
6156,6507.615442287177
6157,6508.520419515669
6158,6509.425378583372
6159,6510.330319583416
6160,6511.23524242267
6161,6512.140147194266
6162,6513.045033898205
6163,6513.949902441353
6164,6514.854752916843
6165,6515.759585231543
6166,6516.6643994785845
6167,6517.5691956579685
6168,6518.473973769695
6169,6519.37873372063
6170,6520.283475603908
6171,6521.1881995126605
6172,6522.0929052606225
6173,6522.997592940927
6174,6523.902262553573
6175,6524.806914098561
6176,6525.711547669023
6177,6526.6161630786955
6178,6527.520760513842
6179,6528.425339881331
6180,6529.329901181161
6181,6530.234444413334
6182,6531.138969670981
6183,6532.04347686097
6184,6532.947965983301
6185,6533.852437131107
6186,6534.756890304387
6187,6535.661325410008
6188,6536.565742447972
6189,6537.4701415114105
6190,6538.374522600323
6191,6539.27888571471
6192,6540.183230761439
6193,6541.0875577405095
6194,6541.991866838187
6195,6542.896157961339
6196,6543.800431016833
6197,6544.704686097801
6198,6545.608923204243
6199,6546.513142429292
6200,6547.417343586683
6201,6548.321526769549
6202,6549.225691977888
6203,6550.129839304835
6204,6551.033968564123
6205,6551.938079942018
6206,6552.842173345387
6207,6553.746248867363
6208,6554.650306321681
6209,6555.554345987737
6210,6556.458367586136
6211,6557.362371303141
6212,6558.266357045621
6213,6559.170324906707
6214,6560.0742748863995
6215,6560.9782068915665
6216,6561.882120922208
6217,6562.786017164588
6218,6563.689895432442
6219,6564.593755725771
6220,6565.497598230839
6221,6566.401422761381
6222,6567.305229410529
6223,6568.209018178284
6224,6569.112789064646
6225,6570.016542069614
6226,6570.920277193189
6227,6571.82399443537
6228,6572.72769388929
6229,6573.6313753686845
6230,6574.5350389666855
6231,6575.438684776425
6232,6576.342312704772
6233,6577.245922751725
6234,6578.149514917284
6235,6579.053089294583
6236,6579.9566457904875
6237,6580.860184498131
6238,6581.763705324382
6239,6582.6672082692385
6240,6583.570693425834
6241,6584.474160794169
6242,6585.37761028111
6243,6586.28104197979
6244,6587.184455797076
6245,6588.0878518261015
6246,6588.991230066866
6247,6589.894590519369
6248,6590.79793318361
6249,6591.701257966459
6250,6592.604565054178
6251,6593.507854260504
6252,6594.411125771701
6253,6595.314379401505
6254,6596.2176152430475
6255,6597.120833389461
6256,6598.024033747613
6257,6598.927216224372
6258,6599.830381006002
6259,6600.733528092504
6260,6601.636657297611
6261,6602.53976880759
6262,6603.442862529308
6263,6604.345938555896
6264,6605.248996794224
6265,6606.152037337422
6266,6607.05506009236
6267,6607.958065059036
6268,6608.861052330583
6269,6609.764021907002
6270,6610.666973788291
6271,6611.5699078813195
6272,6612.472824279219
6273,6613.375722888857
6274,6614.278603896499
6275,6615.181467115879
6276,6616.0843126401305
6277,6616.987140469253
6278,6617.889950603247
6279,6618.792743042111
6280,6619.695517785847
6281,6620.598274834454
6282,6621.501014281064
6283,6622.403735939413
6284,6623.306439902633
6285,6624.209126263857
6286,6625.111794929951
6287,6626.014445900917
6288,6626.917079269886
6289,6627.819694943726
6290,6628.722292922437
6291,6629.624873299152
6292,6630.527435980737
6293,6631.429981060326
6294,6632.332508444786
6295,6633.235018227249
6296,6634.137510407716
6297,6635.039984893054
6298,6635.942441776395
6299,6636.844880964607
6300,6637.747302643955
6301,6638.649706628174
6302,6639.552093010396
6303,6640.454461790621
6304,6641.35681296885
6305,6642.25914645195
6306,6643.161462426186
6307,6644.0637607984245
6308,6644.966041475534
6309,6645.86830464378
6310,6646.770550210029
6311,6647.672778267413
6312,6648.574988629669
6313,6649.47718148306
6314,6650.379356734455
6315,6651.2815143838525
6316,6652.183654431254
6317,6653.0857769697905
6318,6653.987881999463
6319,6654.889969427139
6320,6655.792039252818
6321,6656.694091569632
6322,6657.59612628445
6323,6658.498143583536
6324,6659.400143187493
6325,6660.302125375718
6326,6661.204089961946
6327,6662.10603703931
6328,6663.007966514677
6329,6663.909878574312
6330,6664.81177303195
6331,6665.713650073856
6332,6666.615509513766
6333,6667.517351444811
6334,6668.419175866991
6335,6669.3209827803075
6336,6670.222772277892
6337,6671.124544173479
6338,6672.026298653334
6339,6672.928035624325
6340,6673.829755086452
6341,6674.731457039714
6342,6675.633141577244
6343,6676.534808512777
6344,6677.4364581257105
6345,6678.338090136647
6346,6679.239704824984
6347,6680.141301911324
6348,6681.042881581932
6349,6681.944443836808
6350,6682.84598858282
6351,6683.747515913099
6352,6684.649025827646
6353,6685.550518233329
6354,6686.45199322328
6355,6687.353450797498
6356,6688.254890955985
6357,6689.156313605607
6358,6690.057718839496
6359,6690.959106750786
6360,6691.860477153212
6361,6692.761830139905
6362,6693.663165710866
6363,6694.564483959228
6364,6695.465784698725
6365,6696.36706802249
6366,6697.2683340236545
6367,6698.169582609087
6368,6699.070813778788
6369,6699.972027532756
6370,6700.873223964125
6371,6701.774402979761
6372,6702.675564579666
6373,6703.57670885697
6374,6704.477835811675
6375,6705.378945257515
6376,6706.280037473887
6377,6707.181112274528
6378,6708.082169659436
6379,6708.983209721744
6380,6709.8842324614525
6381,6710.785237785429
6382,6711.686225879937
6383,6712.587196558714
6384,6713.488149821758
6385,6714.389085855335
6386,6715.290004566312
6387,6716.1909058615565
6388,6717.091789927334
6389,6717.9926565773785
6390,6718.8935059048235
6391,6719.794338002801
6392,6720.695152685046
6393,6721.595950137824
6394,6722.496730268002
6395,6723.397493075579
6396,6724.29823865369
6397,6725.198966816068
6398,6726.099677748978
6399,6727.000371359289
6400,6727.901047740132
6401,6728.801706798375
6402,6729.70234862715
6403,6730.602973133326
6404,6731.503580316901
6405,6732.404170271009
6406,6733.30474299565
6407,6734.20529839769
6408,6735.105836570263
6409,6736.006357513368
6410,6736.906861227006
6411,6737.807347618043
6412,6738.7078167796135
6413,6739.608268711716
6414,6740.508703414351
6415,6741.409120794386
6416,6742.309521038085
6417,6743.209903959185
6418,6744.110269743949
6419,6745.010618299246
6420,6745.910949625075
6421,6746.811263628304
6422,6747.71156058833
6423,6748.611840225756
6424,6749.512102633715
6425,6750.412347905338
6426,6751.312575947493
6427,6752.212786853313
